country,id_1,population
KEN,44,1123861.94
KEN,45,612154.25
KEN,46,1103622.0
KEN,47,649806.85
KGZ,1,427674.82
KGZ,2,1167423.49
KGZ,3,830130.39
KGZ,4,1217853.31
KGZ,5,285451.58
KGZ,7,1233850.71
KGZ,6,353641.39
KGZ,8,280488.97
KGZ,9,455679.77
KHM,1,809701.16
KHM,2,1680075.48
KHM,3,809227.51
KHM,4,476738.46
KHM,5,765257.74
KHM,6,648232.31
KHM,7,671105.85
KHM,8,1372930.2
KHM,9,142203.92
KHM,10,39560.32
KHM,11,391856.99
KHM,12,351852.3
KHM,13,224034.22
KHM,14,134871.16
KHM,15,862223.58
KHM,16,1994528.42
KHM,17,383261.28
KHM,18,338227.03
KHM,19,831669.01
KHM,20,237267.85
KHM,21,1379129.38
KHM,22,146772.67
KHM,23,426062.1
KHM,24,792670.22
KHM,25,839424.79
KNA,1,3131.09
KNA,2,2283.7
KNA,3,11253.29
KNA,4,3553.58
KNA,5,2422.51
KNA,6,3202.63
KNA,7,5656.27
KNA,8,3487.92
KNA,9,2224.95
KNA,10,2033.82
KNA,11,5282.22
KNA,12,2132.53
KNA,13,2074.32
KNA,14,1483.56
KOR,1,2804346.9
KOR,2,1652404.26
KOR,3,1959052.27
KOR,4,2027145.28
KOR,5,1567598.73
KOR,6,1436449.58
KOR,7,1371080.82
KOR,8,15100533.47
KOR,9,2889262.21
KOR,10,3343881.26
KOR,11,2825688.8
KOR,12,543629.93
KOR,13,1629851.31
KOR,14,1659701.82
KOR,15,58403.18
KOR,16,8862525.1
KOR,17,974616.82
KWT,1,826646.46
KWT,2,1240854.06
KWT,3,417055.9
KWT,4,484053.14
KWT,5,855814.17
KWT,6,472223.88
LAO,1,150950.44
LAO,2,186761.73
LAO,3,379912.66
LAO,4,744570.37
LAO,5,291952.23
LAO,6,422149.65
LAO,7,181537.24
LAO,8,435903.96
LAO,9,328584.28
LAO,10,153226.49
LAO,11,432367.94
LAO,12,1041124.29
LAO,14,489882.87
LAO,13,975012.23
LAO,15,389140.98
LAO,16,82835.99
LAO,17,131116.91
LAO,18,259628.63
LBN,1,113314.11
LBN,2,320651.63
LBN,3,517573.09
LBN,4,306076.17
LBN,5,2707001.28
LBN,6,450085.9
LBN,7,691395.59
LBN,8,720299.02
LBR,1,178436.08
LBR,2,408415.28
LBR,3,115081.0
LBR,4,175627.1
LBR,5,278144.44
LBR,6,187430.11
LBR,7,61381.96
LBR,8,364585.87
LBR,9,423266.31
LBR,10,207919.64
LBR,11,1639924.09
LBR,12,632117.86
LBR,13,109290.23
LBR,14,112356.28
LBR,15,134468.64
LBY,1,172937.26
LBY,2,235448.86
LBY,3,312567.36
LBY,4,222290.99
LBY,5,57296.55
LBY,6,53746.11
LBY,7,131704.96
LBY,8,568479.89
LBY,9,196341.98
LBY,10,326540.65
LBY,11,408983.29
LBY,12,829187.88
LBY,13,162004.92
LBY,14,25826.67
LBY,15,421707.97
LBY,16,85004.22
LBY,17,111522.65
LBY,18,147783.1
LBY,19,154108.75
LBY,20,1457174.83
LBY,21,86662.84
LBY,22,86795.56
LCA,1,10260.73
LCA,2,3072.7
LCA,3,66508.03
LCA,4,5605.31
LCA,5,14038.64
LCA,6,33227.21
LCA,7,6475.6
LCA,8,21049.15
LCA,9,8982.97
LCA,10,18224.03
LIE,1,4648.28
LIE,2,3809.3
LIE,3,1893.45
LIE,4,3584.24
LIE,5,152.18
LIE,6,2391.55
LIE,7,5450.83
LIE,8,623.95
LIE,9,4348.42
LIE,10,3060.4
LIE,11,8303.86
LKA,1,664415.71
LKA,2,935011.84
LKA,3,822179.82
LKA,4,469910.32
LKA,5,2285417.88
LKA,6,1094865.27
LKA,7,2443592.97
LKA,8,640300.36
LKA,9,573906.6
LKA,10,1301482.8
LKA,11,1437278.3
LKA,12,863634.96
LKA,13,77231.91
LKA,14,1733797.93
LKA,15,86245.21
LKA,16,505534.31
LKA,17,816202.49
LKA,18,485155.57
LKA,19,50121.62
LKA,20,693370.3
LKA,21,425872.98
LKA,22,782409.72
LKA,23,1126082.46
LKA,24,402237.18
LKA,25,166817.75
LSO,1,331489.89
LSO,2,130141.82
LSO,3,331100.25
LSO,4,205466.9
LSO,5,543352.78
LSO,6,190363.21
LSO,7,137489.57
LSO,8,83800.2
LSO,9,141243.78
LSO,10,149970.16
LTU,1,136654.77
LTU,2,545075.71
LTU,3,319888.86
LTU,4,143800.28
LTU,5,214919.62
LTU,6,260805.36
LTU,7,85480.38
LTU,8,132805.59
LTU,9,128752.99
LTU,10,822106.48
LVA,1,252150.07
LVA,2,286452.78
LVA,3,937053.9
LVA,4,196899.03
LVA,5,240826.84
MAC,1,116893.2
MAC,2,433093.14
MDA,1,104061.77
MDA,2,106170.1
MDA,3,20354.15
MDA,4,84584.22
MDA,5,79002.26
MDA,6,178907.97
MDA,7,71127.85
MDA,8,67029.28
MDA,9,78813.71
MDA,10,753363.58
MDA,11,68846.96
MDA,12,55970.35
MDA,13,34206.16
MDA,14,104473.01
MDA,15,33053.94
MDA,16,78474.13
MDA,17,93921.81
MDA,18,111039.57
MDA,19,125124.89
MDA,20,61419.28
MDA,21,138320.62
MDA,22,125385.84
MDA,23,52670.11
MDA,24,56723.45
MDA,25,45584.67
MDA,26,112230.59
MDA,27,52219.78
MDA,28,61556.36
MDA,29,91938.99
MDA,30,41490.41
MDA,31,94145.86
MDA,32,70569.2
MDA,33,85894.75
MDA,34,44937.93
MDA,35,72785.07
MDA,36,433344.63
MDA,37,107945.26
MDG,1,6941128.37
MDG,2,1808052.31
MDG,3,5077933.06
MDG,4,3078311.93
MDG,5,3402366.42
MDG,6,3802659.32
MEX,1,1376614.75
MEX,3,3624951.06
MEX,2,962218.83
MEX,4,926844.07
MEX,5,5808133.18
MEX,6,3637355.99
MEX,7,3615992.94
MEX,8,828366.77
MEX,9,7977494.55
MEX,10,1439299.72
MEX,11,6673846.63
MEX,12,3854703.64
MEX,13,3741778.79
MEX,14,9241770.8
MEX,15,18668938.52
MEX,16,5028472.1
MEX,17,2101277.27
MEX,18,1253469.8
MEX,19,9815071.37
MEX,20,4326296.79
MEX,21,6865079.29
MEX,22,2354218.66
MEX,23,1752576.65
MEX,24,2842109.59
MEX,25,2965982.4
MEX,26,3153938.42
MEX,27,2692388.56
MEX,28,3729784.6
MEX,29,1129552.9
MEX,30,8259142.75
MEX,31,2199763.45
MEX,32,1744305.09
MKD,1,81789.99
MKD,2,14305.99
MKD,3,12489.71
MKD,4,90543.16
MKD,5,9413.7
MKD,6,31725.21
MKD,7,14524.08
MKD,8,15382.52
MKD,9,98032.64
MKD,10,6878.01
MKD,11,7702.74
MKD,12,9101.51
MKD,13,7192.66
MKD,14,7030.52
MKD,15,18064.65
MKD,16,20849.17
MKD,17,4841.27
MKD,18,15988.41
MKD,19,8012.15
MKD,20,3659.69
MKD,21,14757.75
MKD,22,2971.1
MKD,23,80768.13
MKD,24,22133.81
MKD,25,37178.19
MKD,26,83506.35
MKD,27,3421.8
MKD,28,18806.88
MKD,29,10048.34
MKD,30,4492.42
MKD,31,59882.45
MKD,32,38955.48
MKD,33,29650.23
MKD,34,23377.04
MKD,35,38077.23
MKD,36,3558.13
MKD,37,8515.63
MKD,38,19100.49
MKD,39,5491.09
MKD,40,9708.79
MKD,41,107591.53
MKD,42,4451.01
MKD,43,30285.07
MKD,44,2354.29
MKD,45,7573.9
MKD,46,5879.52
MKD,47,9037.24
MKD,48,6248.18
MKD,49,19684.86
MKD,50,3176.82
MKD,51,10784.57
MKD,52,48847.88
MKD,53,11158.62
MKD,54,4868.91
MKD,55,9092.17
MKD,56,5142.84
MKD,57,75593.86
MKD,58,15217.09
MKD,59,29458.37
MKD,60,3851.16
MKD,61,15390.48
MKD,62,4148.77
MKD,63,46368.15
MKD,64,40734.04
MKD,65,3199.16
MKD,66,3627.84
MKD,67,48392.03
MKD,68,65066.43
MKD,69,55697.47
MKD,70,19113.05
MKD,71,21668.43
MKD,72,17531.66
MKD,73,24837.55
MKD,74,92745.58
MKD,75,11530.49
MKD,76,14590.42
MKD,77,54747.24
MKD,78,1718.77
MKD,79,20133.87
MKD,80,1315.3
MKD,81,28900.34
MKD,82,12043.42
MKD,83,5111.76
MKD,84,30846.15
MKD,85,1769.26
MLI,1,2318097.96
MLI,2,669068.51
MLI,3,2322243.71
MLI,4,88331.89
MLI,5,3168133.43
MLI,6,2315180.43
MLI,7,2689222.15
MLI,8,3147141.33
MLI,9,837834.56
MLT,1,92992.46
MLT,2,29737.73
MLT,3,96219.37
MLT,4,94944.9
MLT,5,87740.26
MNG,1,73239.66
MNG,2,80143.48
MNG,3,67954.8
MNG,4,45857.35
MNG,5,99100.55
MNG,6,63225.74
MNG,7,64971.07
MNG,8,29002.38
MNG,9,47081.67
MNG,10,44636.65
MNG,11,14041.3
MNG,12,60529.45
MNG,13,67345.21
MNG,14,110367.05
MNG,15,79448.82
MNG,16,106547.49
MNG,17,91060.02
MNG,18,92122.99
MNG,19,46711.67
MNG,20,77347.76
MNG,21,1756433.38
MNG,22,59403.56
MNP,2,2571.54
MNP,3,49447.27
MNP,4,3356.86
MOZ,1,2269613.41
MOZ,2,1586040.31
MOZ,3,1548777.26
MOZ,4,2441838.98
MOZ,6,856480.54
MOZ,5,2649340.56
MOZ,7,6235714.56
MOZ,8,2262037.59
MOZ,9,2418872.25
MOZ,10,3631159.03
MOZ,11,5975866.6
MRT,1,66893.57
MRT,2,361791.24
MRT,3,353038.48
MRT,4,140714.92
MRT,5,370142.52
MRT,6,296419.72
MRT,7,507867.77
MRT,8,333825.86
MRT,9,24179.76
MRT,10,1147106.16
MRT,11,91814.97
MRT,12,59875.13
MRT,13,282500.17
MSR,1,0.51
MSR,3,5129.63
MUS,1,209.86
MUS,2,78838.33
MUS,3,138135.24
MUS,4,96126.13
MUS,5,88574.04
MUS,6,136064.28
MUS,7,366504.92
MUS,8,107089.84
MUS,9,110762.75
MUS,10,43451.31
MUS,12,68753.02
MWI,1,405602.06
MWI,2,1246788.95
MWI,3,552612.68
MWI,4,358605.56
MWI,5,240704.48
MWI,6,809158.64
MWI,7,740518.73
MWI,8,352656.32
MWI,9,818661.32
MWI,10,12421.74
MWI,11,2706569.02
MWI,12,659627.29
MWI,13,1038195.98
MWI,14,620338.73
MWI,15,647246.61
MWI,16,127812.83
MWI,17,1148124.66
MWI,18,146424.77
MWI,19,284218.21
MWI,20,393476.34
MWI,21,297427.18
MWI,22,599603.62
MWI,23,293442.86
MWI,24,406617.93
MWI,25,221703.05
MWI,26,456098.9
MWI,27,766280.08
MWI,28,814937.28
MYS,1,3815334.92
MYS,2,2147441.91
MYS,3,1554980.28
MYS,4,1927380.52
MYS,5,84488.95
MYS,6,937281.45
MYS,7,1122279.31
MYS,8,1567721.57
MYS,9,2515384.83
MYS,10,235854.25
MYS,11,1707753.98
MYS,12,78729.68
MYS,13,3946815.24
MYS,14,2660413.06
MYS,15,6653979.94
MYS,16,1064092.18
MYT,1,4865.47
MYT,2,12965.58
MYT,3,10214.06
MYT,4,7471.67
MYT,5,7082.26
MYT,6,10736.56
MYT,7,14425.84
MYT,8,16478.65
MYT,9,5428.64
MYT,10,37106.38
MYT,11,4186.65
MYT,12,69854.13
MYT,13,8441.33
MYT,14,14457.72
MYT,15,12083.73
MYT,16,13990.23
MYT,17,12494.66
NAM,1,94801.36
NAM,2,232440.82
NAM,3,103165.5
NAM,4,266990.69
NAM,5,508302.94
NAM,6,117451.51
NAM,7,291586.46
NAM,8,84551.83
NAM,9,288568.77
NAM,10,216067.67
NAM,11,229773.04
NAM,12,175690.5
NAM,13,114157.45
NCL,1,9540.67
NCL,2,42227.41
NCL,3,213937.69
NER,1,561925.55
NER,2,709416.74
NER,3,2304004.67
NER,4,3902787.74
NER,5,1131412.72
NER,6,3954830.47
NER,7,3099849.89
NER,8,4215939.3
NGA,1,3990068.71
NGA,2,4422413.82
NGA,3,6056790.26
NGA,4,5767902.02
NGA,5,6934060.07
NGA,6,2460935.7
NGA,7,6097623.03
NGA,8,6248000.84
NGA,9,3829142.19
NGA,10,5955784.88
NGA,11,3049941.44
NGA,12,4464708.02
NGA,13,3437835.58
NGA,14,4583167.33
NGA,15,4623436.86
NGA,16,3542020.72
NGA,17,5769919.91
NGA,18,6147757.1
NGA,19,8788300.69
NGA,20,14056400.24
NGA,21,8294936.29
NGA,22,4749958.25
NGA,23,4741778.78
NGA,24,3356101.01
NGA,25,13198251.37
NGA,26,2685291.67
NGA,27,5964372.54
NGA,28,5769420.32
NGA,29,4962438.94
NGA,30,5070862.18
NGA,31,8338009.61
NGA,32,4551194.64
NGA,33,7244412.73
NGA,34,5351289.37
NGA,35,3221398.69
NGA,36,3558627.71
NGA,37,4748085.54
NIC,1,553416.67
NIC,2,399143.69
NIC,3,163506.84
NIC,4,179892.21
NIC,5,387874.31
NIC,6,154017.29
NIC,7,235732.66
NIC,8,164275.87
NIC,9,541772.3
NIC,10,29470.83
NIC,11,360356.25
NIC,12,163721.38
NIC,13,1493268.63
NIC,14,352493.93
NIC,15,631767.31
NIC,16,270042.78
NIC,17,143323.01
NIC,18,145114.18
NLD,1,511821.16
NLD,2,455898.65
NLD,3,656973.39
NLD,4,2045669.7
NLD,5,563820.34
NLD,6,9173.75
NLD,7,1075746.01
NLD,8,2503372.26
NLD,9,2805013.36
NLD,10,1158099.44
NLD,11,1327580.27
NLD,12,374165.69
NLD,13,10129.57
NLD,14,3626561.88
NPL,1,12445402.57
NPL,2,7565374.82
NPL,3,3380147.22
NPL,4,2773141.69
NPL,5,3915088.31
NRU,1,406.73
NRU,2,556.34
NRU,3,635.3
NRU,4,202.46
NRU,5,559.76
NRU,6,638.34
NRU,7,431.28
NRU,8,1002.81
NRU,9,293.3
NRU,10,127.58
NRU,11,347.5
NRU,12,427.17
NRU,13,43.91
NRU,14,624.96
NZL,1,1531523.3
NZL,2,291095.29
NZL,3,609966.02
NZL,4,596.13
NZL,5,45143.44
NZL,6,163168.26
NZL,7,234456.57
NZL,8,46080.57
NZL,9,51834.48
NZL,11,155152.47
NZL,12,201557.28
NZL,14,99435.43
NZL,15,121677.0
NZL,16,49744.9
NZL,17,442463.99
NZL,18,520663.68
NZL,19,34127.9
OMN,1,664742.72
OMN,2,896646.25
OMN,3,452510.38
OMN,4,86128.39
OMN,5,223535.87
OMN,6,152177.89
OMN,7,290748.94
OMN,8,200272.38
OMN,9,461315.67
OMN,10,47939.53
OMN,11,1307013.72
PAK,1,2923444.75
PAK,2,7000650.94
PAK,3,4350680.18
PAK,4,2036081.39
PAK,5,29402063.27
PAK,6,880850.32
PAK,7,112379709.0
PAK,8,43352732.09
PAN,1,175336.95
PAN,2,485160.89
PAN,3,274796.92
PAN,4,273149.94
PAN,5,58192.08
PAN,6,12496.59
PAN,7,120355.28
PAN,8,21922.54
PAN,9,98333.45
PAN,10,220826.21
PAN,12,1545254.99
PAN,11,586722.49
PAN,13,253825.92
PER,1,407342.67
PER,2,1115244.7
PER,3,406782.09
PER,4,1476108.31
PER,5,748034.95
PER,6,1462559.71
PER,7,863515.96
PER,8,1307712.49
PER,9,548331.05
PER,10,853690.75
PER,11,840591.08
PER,12,1498914.73
PER,13,1967764.2
PER,14,1248251.15
PER,16,985289.15
PER,15,9815005.6
PER,17,1089365.5
PER,18,170886.34
PER,19,189884.9
PER,20,344018.25
PER,21,1889551.3
PER,22,1491265.5
PER,23,961788.53
PER,24,361019.55
PER,25,232594.25
PER,26,586147.72
PHL,1,245012.0
PHL,2,723186.05
PHL,3,840398.81
PHL,4,587350.39
PHL,5,1296369.1
PHL,6,580339.45
PHL,7,142666.81
PHL,8,234033.5
PHL,9,193570.93
PHL,10,755879.12
PHL,11,16807.17
PHL,12,2813220.86
PHL,13,901753.06
PHL,14,158033.46
PHL,15,1222142.38
PHL,16,1747630.63
PHL,17,3416381.41
PHL,18,1281396.57
PHL,19,609076.62
PHL,20,2195935.11
PHL,21,63969.43
PHL,22,756766.4
PHL,23,251942.87
PHL,24,3973541.45
PHL,25,5007993.71
PHL,26,871566.58
PHL,27,1339150.23
PHL,28,2634819.45
PHL,29,601588.89
PHL,30,113192.09
PHL,31,418469.19
PHL,32,200023.69
PHL,33,225882.54
PHL,34,622445.18
PHL,35,702699.68
PHL,36,2480773.64
PHL,37,1767828.91
PHL,38,284040.46
PHL,39,781354.42
PHL,40,3574220.77
PHL,41,1152829.56
PHL,42,569429.01
PHL,43,1839317.08
PHL,44,877635.6
PHL,45,213085.69
PHL,46,918507.22
PHL,47,12413009.83
PHL,48,633745.15
PHL,49,1764152.17
PHL,50,172390.83
PHL,51,2884781.12
PHL,52,1426194.08
PHL,53,1642506.91
PHL,54,598664.85
PHL,55,2349564.29
PHL,56,500912.74
PHL,57,519434.29
PHL,58,922002.26
PHL,59,1282706.46
PHL,60,2688128.74
PHL,61,3158180.02
PHL,62,2196385.32
PHL,63,227438.57
PHL,64,3287493.31
PHL,65,247103.19
PHL,66,735180.49
PHL,67,560262.57
PHL,68,90961.16
PHL,69,760397.52
PHL,70,1615342.53
PHL,71,345206.26
PHL,72,1015554.27
PHL,73,345337.83
PHL,74,479958.88
PHL,75,579056.35
PHL,76,1356438.72
PHL,77,91759.86
PHL,78,859094.21
PHL,79,1103399.75
PHL,80,1943936.34
PHL,81,694643.04
PLW,1,399.48
PLW,2,4628.74
PLW,3,1245.64
PLW,5,105.94
PLW,6,7228.87
PLW,7,990.36
PLW,8,53.28
PLW,9,1659.12
PLW,10,54.03
PLW,11,1508.5
PLW,12,162.38
PLW,13,160.11
PLW,14,19.87
PLW,15,190.52
PNG,1,254548.77
PNG,2,251623.24
PNG,3,537646.83
PNG,4,271826.24
PNG,5,468368.82
PNG,6,677250.5
PNG,7,598623.08
PNG,8,115843.37
PNG,9,542483.39
PNG,10,510091.58
PNG,11,527446.25
PNG,12,38083.53
PNG,13,257419.26
PNG,14,670178.36
PNG,15,334229.35
PNG,16,143655.33
PNG,17,197757.04
PNG,18,235141.31
PNG,19,636672.09
PNG,20,253053.03
PNG,22,184083.97
PNG,21,425829.04
POL,1,3107868.28
POL,2,2091558.36
POL,3,2420420.01
POL,4,2113105.96
POL,5,1005013.72
POL,6,3363141.9
POL,7,5370192.88
POL,8,951637.58
POL,9,2113470.02
POL,10,1172502.37
POL,11,2328494.26
POL,12,4440944.46
POL,13,1243881.42
POL,14,1445957.61
POL,15,3487441.85
POL,16,1711594.01
PRI,1,19590.07
PRI,2,40350.95
PRI,3,56688.48
PRI,4,27427.25
PRI,5,25227.33
PRI,6,30726.23
PRI,7,90149.39
PRI,8,19845.57
PRI,9,26057.16
PRI,10,32583.49
PRI,11,201121.07
PRI,12,54014.96
PRI,13,142469.65
PRI,14,34338.87
PRI,15,56757.62
PRI,16,167483.16
PRI,17,25641.73
PRI,18,50212.65
PRI,19,10695.03
PRI,20,17872.95
PRI,21,40386.73
PRI,22,42851.34
PRI,23,20208.72
PRI,24,37143.44
PRI,25,1732.75
PRI,26,40359.1
PRI,27,31853.63
PRI,28,12454.81
PRI,29,17028.96
PRI,30,42726.53
PRI,31,19478.15
PRI,32,83598.27
PRI,33,59672.2
PRI,34,43952.53
PRI,35,16009.81
PRI,36,55514.37
PRI,37,46630.61
PRI,38,15790.24
PRI,39,47842.59
PRI,40,44486.8
PRI,41,23150.17
PRI,42,26824.59
PRI,43,8782.8
PRI,44,43410.91
PRI,45,18847.12
PRI,46,20230.57
PRI,47,42954.86
PRI,48,5789.53
PRI,49,11359.15
PRI,50,81174.97
PRI,51,41158.91
PRI,52,35061.81
PRI,53,29834.9
PRI,54,30396.24
PRI,55,23516.31
PRI,56,18798.69
PRI,57,22496.13
PRI,58,146771.27
PRI,59,26141.8
PRI,60,13615.64
PRI,61,51917.01
PRI,62,24253.36
PRI,63,30232.07
PRI,64,34661.77
PRI,65,360966.24
PRI,66,40567.46
PRI,67,41566.88
PRI,68,24723.41
PRI,69,86688.73
PRI,70,95072.76
PRI,71,72024.63
PRI,72,30583.68
PRI,73,36475.83
PRI,74,56249.72
PRI,75,8458.59
PRI,76,23284.12
PRI,77,34909.34
PRI,78,39147.56
PRT,1,660245.63
PRT,2,211983.17
PRT,3,137621.4
PRT,4,799459.94
PRT,5,120930.32
PRT,6,176859.89
PRT,7,400974.55
PRT,8,153069.56
PRT,9,473917.16
PRT,10,138866.65
PRT,11,454734.51
PRT,12,2203492.53
PRT,13,250171.29
PRT,14,104940.0
PRT,15,1721305.76
PRT,16,430233.23
PRT,17,852513.51
PRT,18,228126.96
PRT,19,184897.97
PRT,20,350085.47
PRY,1,17172.65
PRY,2,820530.86
PRY,3,168387.99
PRY,4,494759.95
PRY,5,65838.06
PRY,6,536966.88
PRY,7,180578.32
PRY,8,242276.66
PRY,9,2191503.39
PRY,10,240120.01
PRY,11,289716.14
PRY,12,213646.39
PRY,13,589888.46
PRY,14,117801.59
PRY,15,84476.32
PRY,16,243513.23
PRY,17,124268.9
PRY,18,414727.49
PYF,1,6539.75
PYF,2,198533.81
PYF,3,7228.18
PYF,4,26362.89
PYF,5,7742.58
QAT,1,1107940.91
QAT,2,38522.62
QAT,3,303318.76
QAT,4,210648.82
QAT,5,690574.63
QAT,6,10374.44
QAT,7,76220.04
REU,1,116625.85
REU,2,277166.52
REU,3,173645.48
REU,4,278559.33
ROU,1,172281.15
ROU,2,225003.86
ROU,3,320950.2
ROU,4,302504.11
ROU,5,308246.53
ROU,6,147472.99
ROU,7,208393.42
ROU,8,287411.81
ROU,9,156108.33
ROU,10,1019446.8
ROU,11,230876.25
ROU,12,8497620.88
ROU,13,147544.3
ROU,14,378620.65
ROU,15,364818.04
ROU,16,111151.24
ROU,17,277534.45
ROU,18,333902.35
ROU,19,261675.65
ROU,20,150174.51
ROU,21,169641.12
ROU,22,165881.4
ROU,23,203234.62
ROU,24,405825.58
ROU,25,144877.94
ROU,26,275102.05
ROU,27,247604.87
ROU,28,129620.47
ROU,29,292696.46
ROU,30,225340.85
ROU,31,218976.24
ROU,32,393567.81
ROU,33,113968.91
ROU,34,179679.11
ROU,35,209340.2
ROU,36,327043.91
ROU,37,186297.29
ROU,38,383284.82
ROU,39,99273.62
ROU,40,188375.87
ROU,41,193348.31
ROU,42,167447.26
RWA,1,1844866.11
RWA,2,3028249.11
RWA,3,3647706.44
RWA,4,2809813.98
RWA,5,1605951.91
SAU,1,2164636.63
SAU,2,452598.04
SAU,3,389111.76
SAU,4,632974.16
SAU,5,2165636.43
SAU,6,1537466.82
SAU,7,9070367.42
SAU,8,5353083.52
SAU,9,712968.62
SAU,10,1668582.35
SAU,11,8616019.61
SAU,12,631451.72
SAU,13,846101.52
SEN,1,3494690.33
SEN,2,1676076.8
SEN,3,798794.72
SEN,4,638865.58
SEN,5,1072357.97
SEN,6,168046.66
SEN,7,742555.47
SEN,8,964935.58
SEN,9,623005.34
SEN,10,1006281.55
SEN,11,509747.52
SEN,12,766539.03
SEN,13,1976270.77
SEN,14,610261.6
SGP,1,1298577.13
SGP,2,975852.43
SGP,3,871140.92
SGP,4,1382975.84
SGP,5,1404528.42
SLB,1,17149.02
SLB,2,22294.38
SLB,3,134523.04
SLB,4,75659.83
SLB,5,26206.56
SLB,6,43151.11
SLB,7,128202.71
SLB,8,3684.03
SLB,9,15208.64
SLB,10,60730.61
SLE,1,1564145.65
SLE,2,2384165.25
SLE,3,1630375.44
SLE,4,1499254.03
SLV,1,362549.18
SLV,2,151716.84
SLV,3,229947.0
SLV,4,273004.99
SLV,5,785698.88
SLV,6,341847.56
SLV,7,212223.9
SLV,8,172629.22
SLV,9,436578.27
SLV,10,1674902.45
SLV,11,169265.46
SLV,12,558327.17
SLV,13,487279.48
SLV,14,349915.53
SMR,1,1737.85
SMR,2,6400.93
SMR,3,809.36
SMR,4,3970.84
SMR,5,1021.12
SMR,6,2260.67
SMR,7,1055.24
SMR,8,2817.52
SMR,9,9399.77
SRB,1,102714.43
SRB,2,165482.09
SRB,3,1654854.08
SRB,4,184055.85
SRB,5,604617.1
SRB,6,308936.45
SRB,7,147554.86
SRB,8,209368.11
SRB,9,192201.42
SRB,10,358694.72
SRB,11,121171.36
SRB,12,77103.58
SRB,13,168617.45
SRB,14,193323.64
SRB,15,215792.03
SRB,16,307508.35
SRB,17,163695.63
SRB,18,126537.24
SRB,19,173642.58
SRB,20,313874.98
SRB,21,270448.79
SRB,22,76654.53
SRB,23,98990.43
SRB,24,156938.27
SRB,25,245596.17
STP,1,8212.48
STP,2,183286.04
SUR,1,12408.09
SUR,2,38310.72
SUR,3,17335.81
SUR,4,18257.92
SUR,5,28526.19
SUR,6,36291.55
SUR,7,207028.82
SUR,8,16897.44
SUR,9,36045.28
SUR,10,153255.24
SVK,1,662661.1
SVK,2,613120.64
SVK,3,817509.03
SVK,4,665690.45
SVK,5,842379.75
SVK,6,586542.87
SVK,7,557118.3
SVK,8,685783.72
SWZ,1,392151.97
SWZ,2,276053.37
SWZ,3,454903.5
SWZ,4,241560.93
SYC,1,3836.04
SYC,2,3573.97
SYC,3,5110.69
SYC,4,2953.07
SYC,5,4038.86
SYC,6,3208.23
SYC,7,5347.09
SYC,8,4608.6
SYC,9,1625.07
SYC,10,2674.21
SYC,11,4526.09
SYC,12,2793.64
SYC,13,3536.44
SYC,14,3405.3
SYC,15,2831.77
SYC,16,2844.87
SYC,17,2393.37
SYC,18,1011.72
SYC,19,2484.71
SYC,20,305.9
SYC,21,5877.68
SYC,22,2460.18
SYC,23,2634.63
SYC,24,1858.07
SYC,25,1686.53
SYC,26,3032.0
TCA,1,4166.51
TCA,2,88.32
TCA,3,949.87
TCA,4,29377.62
TCA,5,80.37
TCA,6,626.4
TCD,1,347633.06
TCD,2,608337.83
TCD,3,179683.88
TCD,4,695617.1
TCD,5,119115.52
TCD,6,80980.97
TCD,7,678108.28
TCD,8,683631.97
TCD,9,450109.24
TCD,10,541543.76
TCD,11,763850.45
TCD,12,1064563.32
TCD,13,763933.45
TCD,14,918461.27
TCD,15,679062.0
TCD,16,724488.67
TCD,17,960670.2
TCD,18,370941.25
TCD,19,514144.35
TCD,20,774782.46
TCD,21,33767.4
TCD,22,1207896.72
TCD,23,831873.22
TGO,1,806086.42
TGO,2,901133.47
TGO,3,3715065.46
TGO,4,1698246.58
TGO,5,1139277.85
THA,1,208574.8
THA,2,223302.85
THA,3,10026567.69
THA,4,307731.22
THA,5,1007503.57
THA,6,759473.09
THA,7,240864.45
THA,8,788218.66
THA,9,457109.38
THA,10,1866613.18
THA,11,1130657.93
THA,12,2150178.93
THA,13,452461.34
THA,14,686453.29
THA,15,876866.29
THA,16,813394.83
THA,17,1627317.52
THA,18,355392.83
THA,19,638728.26
THA,20,406559.48
THA,21,461314.43
THA,22,739353.65
THA,23,192951.19
THA,24,672009.04
THA,25,385617.56
THA,26,239606.22
THA,27,1014288.36
THA,28,461562.99
THA,29,2297801.52
THA,30,839775.5
THA,31,1328929.21
THA,32,440085.64
THA,33,627032.8
THA,34,456613.02
THA,35,393726.49
THA,36,2065308.41
THA,37,2403452.04
THA,38,567150.24
THA,39,260117.84
THA,40,431700.04
THA,41,322656.52
THA,42,851494.34
THA,43,474998.44
THA,44,490459.84
THA,45,976761.33
THA,46,720981.37
THA,47,474346.98
THA,48,1013855.26
THA,49,682213.22
THA,50,447125.75
THA,51,349184.67
THA,52,747893.75
THA,53,1192088.69
THA,54,872781.45
THA,55,604535.88
THA,56,794184.1
THA,57,2980686.44
THA,58,1552086.15
THA,59,152980.08
THA,60,843283.19
THA,61,278160.51
THA,62,844567.47
THA,63,141611.89
THA,64,1608366.44
THA,65,622631.5
THA,66,777144.56
THA,67,1086557.29
THA,68,883274.6
THA,69,525082.91
THA,70,553639.46
THA,71,257121.54
THA,72,1676823.08
THA,73,1046743.79
