id_0	id_1	gdp_per_capita_ppp
116	8	9264.993
116	9	9719.8955
116	10	7422.819
116	11	9719.895
116	12	7378.478
117	1	28338.399055525162
117	2	30533.549000000003
117	3	27623.387670128395
117	4	97924.229322
117	5	25385.407013956778
117	6	25134.678
117	7	14338.322147668392
117	8	16477.546905812473
117	9	17622.953
117	10	22408.68077050053
117	11	52469.5
117	12	8615.425
117	13	31303.233795176384
117	14	7783.7496500879515
118	1	1697.3961
118	2	1697.3960999999997
118	3	1624.2233170731708
118	4	1615.7605
118	5	1697.3961
118	6	1730.4444685714286
118	7	1697.4065885825244
118	8	1615.7605
118	9	1697.3961
118	10	1707.6837338521402
118	11	1618.6760571428572
118	12	1697.3961
118	13	3137.912107142857
118	14	4341.318
118	15	2854.089
118	16	1615.7605
118	17	1622.9636411764707
118	18	1719.6139310924368
118	19	4321.688181818182
118	20	1707.6323203539823
118	21	4273.5251307692315
118	22	1697.3961
118	23	1697.3960999999997
118	24	1696.2904742574256
118	25	1697.204887328767
118	26	1697.3961
118	27	1617.8537205128207
118	28	4341.318
118	29	2814.2030379310345
118	30	9890.76201
118	31	1748.2397439560439
118	32	1697.3961
118	33	1697.3961
118	34	1622.5634666666667
118	35	2760.303089189189
118	36	2767.3370325
118	37	1697.3961
118	38	1615.7605
118	39	4328.164159701492
118	40	4312.5797184782605
118	41	1697.3961
118	42	1697.3961
118	43	1706.3199160904255
118	44	1697.3961
118	45	1615.7605
118	46	1697.3961
118	47	1697.3961
120	1	10129.893
120	2	11510.765008695651
120	3	8418.602666666666
120	4	8836.958842105263
120	5	7890.782072727273
120	6	8109.24972
120	7	7940.447111111112
121	1	67112.99
121	2	67112.99
121	3	66465.48735365854
121	6	67112.99
122	1	1610.8336
122	2	5902.31885
122	3	3673.808283911672
122	4	2244.2379057692306
122	5	2592.0300978632476
122	6	1610.8336
122	7	1613.7499896396396
122	8	3006.7106536312845
122	9	4201.752834529148
123	1	5305.737537931034
123	2	5341.308
123	3	5324.731662886597
123	4	5341.308
123	5	5317.995762325581
123	6	5341.308000000001
123	7	5350.87552
123	8	5341.308
123	9	5349.6712167832175
123	10	5330.52367150259
123	11	5341.308
123	12	5339.022997727273
123	13	5341.308
123	14	5341.308
123	15	5341.308
123	16	5353.4877512690355
123	17	5341.308
123	18	5341.308
124	1	24462.05811149826
124	2	13113.744098039217
124	3	28648.487968325793
124	4	19866.330913043475
124	5	18287.79832173913
125	1	13117.251
125	2	13117.251
125	4	13117.251
125	5	13117.251
125	6	12396.598153846155
125	7	13117.251
125	8	13117.251
126	1	2839.7267500000003
126	2	2037.9034230769232
126	3	3319.0678108108104
126	4	2274.4277945945946
126	5	2916.6037148936166
126	6	1913.9902422222222
126	7	3071.368098181818
126	8	2911.4950607142855
126	9	1839.2224000000003
126	10	2949.5566
127	1	786.9167
127	2	790.4023990000001
127	3	786.9167
127	4	786.9167
127	5	786.9167
127	6	786.9167
127	7	786.9167000000001
127	8	789.7738303278688
127	9	786.9167
127	10	786.9167
127	11	786.9167000000001
127	12	805.4579688888888
127	13	786.9167
127	14	786.9167
127	15	786.9167
128	1	13320.826
128	2	13320.826
128	3	13320.826
128	4	13320.826
128	5	13320.826
128	6	13285.860873135145
128	7	13320.826
128	8	13320.826
128	9	13320.826000000001
128	10	13320.826
128	11	13320.826
128	12	13320.826
128	13	13320.826
128	14	13321.559538011696
128	15	13320.826
128	16	13310.936539199063
128	17	13317.984069003285
128	18	13320.826
128	19	13320.826
128	20	13320.826
128	21	13320.826
128	22	13320.826
129	1	95355.53
129	2	95355.53
129	9	95355.53
130	1	19634.486169398908
130	2	17974.66227027027
130	3	25774.890895061726
130	4	27777.04973873874
130	5	17348.29111111111
130	6	19691.8254625
130	7	15030.313282051282
130	8	22525.14513953488
130	9	21001.99778169014
130	10	38260.653467336684
131	1	90418.14780952381
131	2	93552.6
131	3	93552.6
132	2	104718.266
133	1	13365.332
133	3	6389.4
133	5	13358.674999999997
133	7	13365.332
133	8	20348.824
133	9	20348.824
133	10	13365.332
133	11	14571.94
133	12	14202.015
133	13	6389.4
133	14	14202.015
133	15	6389.4
133	16	20348.824
133	17	10055.963
133	19	10055.963
133	20	10055.963
133	21	13365.332
133	22	14571.94
133	23	13358.675
133	24	14571.94
133	25	10055.963
133	26	20348.824
133	27	14202.015
133	29	6389.4
133	30	13358.675
133	31	20348.824
133	32	6389.399999999999
133	33	13365.332
133	34	20348.824
133	35	13358.675
133	36	10055.963
133	37	20348.824
133	38	13365.332
133	39	14202.015
133	40	7023.892999999999
133	41	7023.893
133	42	14571.94
133	43	14571.94
133	44	7023.893
133	45	10055.963
133	46	7023.893
133	47	13365.332
133	48	13365.332
133	49	10055.963
133	50	6389.4
133	51	14571.94
133	52	13358.674999999997
133	53	14571.94
133	54	14202.015
133	55	10055.963
133	56	10055.963
133	57	13365.332
133	58	20348.824
133	59	10055.963
133	60	14571.939999999999
133	61	13365.332
133	62	14202.015
133	63	7023.893
133	64	14571.94
133	65	13358.674999999997
133	66	20348.824
133	67	20348.824
133	68	14202.015
133	69	7023.893000000001
133	70	10055.963
133	71	14202.015
133	72	20348.824
133	73	13365.332
133	74	6389.399999999999
133	75	6389.4
133	76	14202.015
133	77	14202.015
133	78	13358.675
133	80	13365.332
133	81	10055.963
133	82	6389.4
133	83	10055.963
133	84	20348.824
134	1	1373.344
134	2	1373.344
134	3	1373.344
134	4	1373.344
134	5	1373.344
134	6	1373.344
135	1	1112.9873
135	2	1112.9873
135	3	1112.9873
135	4	1112.9873
135	5	1214.77018
135	6	1112.9873
135	7	1112.9873
135	8	1129.105500952381
135	9	1112.9873
135	11	1112.9873
135	12	1112.9873
135	13	1112.9873
135	14	1112.9873
135	15	1112.9873
135	16	1112.9873
135	17	1133.343876
135	18	1112.9873
135	19	1105.6060474074075
135	20	1107.6869324468084
135	21	1091.2844391304347
135	22	1094.647935
135	23	1112.9873
135	24	1112.9873
135	25	1145.610017948718
135	26	1112.9873
135	27	1112.9873
135	28	1112.9873
136	1	21287.08
136	2	14212.30600900901
136	3	8736.295
136	4	37772.58
136	5	14180.313
136	6	25501.091263157898
136	7	27758.444789473684
136	8	23077.300107142855
136	9	17405.743589430895
136	10	14010.366699999999
136	11	43703.242000000006
136	12	37772.58
136	13	14284.92220438799
136	14	29817.364967586207
136	15	37337.388559139785
136	16	19639.264
138	1	2285.3071
138	2	2280.1283246268654
138	3	2286.4674618430035
138	4	2310.8461346430545
138	5	2282.1797550317315
138	6	2275.0197990862944
138	7	2285.3071
138	8	2285.135540189125
138	9	2285.5347158626196
141	1	10343.564
141	2	10343.564
141	3	10523.761333333334
141	4	10613.86
142	1	3709.1528658236994
142	2	3706.929260045662
142	3	3710.1824
142	4	3710.1824
142	5	3710.1823999999997
142	6	3710.1824
142	7	3708.941759773618
142	8	3691.586963784666
142	9	3710.1824
142	10	3710.1824
142	11	3710.1823999999997
142	12	3740.74110612855
142	13	3710.1824
143	2	18333.42
143	3	18333.42
143	4	18333.42
143	5	18333.42
143	6	18333.42
143	7	18333.42
143	9	18333.42
143	12	18333.42
144	7	1369.7063
144	9	1369.7063
144	12	1369.7063
144	15	1369.7063
144	16	1369.7063
144	17	1369.7063
145	1	17133.209338461536
145	2	17576.203
145	3	16011.959031999999
145	4	103731.23069352518
145	5	7140.982364044943
145	6	16198.981936990596
145	7	20846.850957121736
145	8	15885.570742857144
145	9	30076.3756
145	10	14263.591203241895
145	11	13303.362476683937
145	12	8221.186489974938
145	13	10966.983353571428
145	14	15771.302684155298
145	15	11658.47551724138
145	16	10304.387071232877
145	17	11402.587403225807
145	18	10599.161646376811
145	19	29529.852701923075
145	20	7641.597135013502
145	21	10833.541370460049
145	22	18554.774206896553
145	23	19720.002396261683
145	24	13762.087329974811
145	25	14177.89196793003
145	26	17852.204179549117
145	27	29535.43054697987
145	28	17991.09080863592
145	29	8980.30008
145	30	11429.361903263403
145	31	14958.87881120332
145	32	11609.758635514017
146	1	3209.259
146	2	3209.259
146	3	3209.259
146	4	3209.259
147	1	4741.8247
147	2	4741.8247
147	3	4741.8247
147	4	4741.8247
147	5	4741.8247
147	6	4741.8247
147	7	4741.8247
147	8	4741.8247
147	9	4741.8247
147	10	4741.8247
147	11	4741.8247
147	12	4741.8247
147	13	4741.8247
147	14	4741.8247
147	15	4741.8247
147	16	4741.8247
147	17	4741.8247
147	18	4741.8247
147	19	4741.8247
147	20	4741.8247
147	21	4741.8247
147	22	4741.8247
147	23	4741.8247
147	24	4741.8247
147	25	4741.8247
147	26	4741.8247
147	27	4741.8247
147	28	4741.8247
147	29	4741.8247
147	30	4741.8247
147	31	4741.8247
147	32	4741.8247
147	33	4741.8247
147	34	4983.272008333333
147	35	4741.8247
147	36	4741.8247
147	37	4741.8247
149	1	20155.645354757355
149	2	6194.971596740173
149	3	8557.08274333683
149	4	4347.347577093596
149	5	6597.542516485787
149	6	38020.93446875
149	7	13460.434
149	8	6532.760475665748
149	9	6201.637438594535
149	10	7969.088494852942
149	11	5581.294086842105
149	12	5562.526756484273
149	13	6705.495794252874
149	14	7468.505156957929
149	15	6849.032503184712
149	16	5799.818749031759
149	17	39765.82
149	18	11162.847604439594
149	19	14192.069669973544
149	20	11438.931966401906
149	21	13961.84204109589
149	22	5999.496260834671
150	1	15010.485
150	2	15010.485
150	3	15010.485
150	4	15010.484999999999
150	5	15010.485000000002
150	6	15010.484999999999
150	7	15010.485
150	8	15010.484999999999
150	9	15010.485
150	10	15010.485
150	11	15010.485
150	12	15010.485
150	13	15010.485
150	14	14826.827000000001
150	15	15010.485
150	16	14716.632200000002
150	17	14643.169
150	18	15010.485
150	19	15010.485
150	20	15010.485
150	21	12480.3822
152	1	9656.635
152	2	6720.5864
152	3	4756.2676
152	4	7708.3994
152	5	9656.635
152	6	6238.3237
152	7	6238.3237
152	8	6720.5864
152	9	5618.717316887816
152	10	5879.0654
152	11	7708.399399999999
152	12	6238.3237
152	13	9656.635
152	14	7708.3994
152	15	4756.2676
153	1	692.2566444742489
153	2	998.492127434555
153	3	1246.9721711981567
153	4	838.2026732558139
153	5	2950.741
153	6	2937.3608360544217
153	7	798.1288341219769
153	8	627.1928927331189
153	9	1650.343091263282
153	10	752.5063187858901
153	11	616.1014358452951
154	1	4861.065
154	2	4861.065
154	3	4857.8904531317485
154	4	4863.519582941688
154	5	4861.09416849315
154	6	4873.8432880434775
154	7	4861.065
154	8	4861.065
154	9	4861.065
154	10	4861.065
154	11	4861.065
154	12	4864.434973546273
154	13	4868.765687595712
154	14	4893.017376811594
154	15	4861.065
155	1	9804.872051251772
155	2	9800.78
155	3	9800.78
155	4	9800.78
155	5	9800.78
155	6	9800.78
155	7	9800.78
155	8	9800.78
155	9	9800.78
155	10	9800.78
155	11	9800.78
155	12	9800.78
155	13	9829.618363636364
157	1	2953.446319672131
157	2	2369.8121638069706
157	3	1532.6645503816794
157	4	1791.4588540636043
157	5	2237.3281796391752
158	1	34909.12620408164
158	2	33644.703241379306
158	3	37338.363
158	4	39551.423448979585
158	5	63852.5775625
158	6	44626.18379166667
158	7	41840.15
158	8	46643.88925000001
158	9	53889.055
158	10	41442.934
158	11	55477.918
158	12	43826.23
158	13	45100.635125
158	14	46739.156
160	1	34762.35
160	2	34762.35
160	3	34762.35
160	4	34762.35
160	5	34762.35
160	6	34762.35
160	7	34762.35
160	8	34762.35
160	9	34762.35
160	10	34762.35
160	11	34762.35
160	12	34762.35
160	13	34762.35
160	14	34762.35
160	15	34762.35
160	16	34762.35
161	1	3117.0899750000003
161	2	3126.1456817891376
161	3	4002.29565625
161	4	6651.5005
161	5	4153.423
161	6	3731.598298701298
161	7	4130.150492857143
161	8	6430.806816666667
161	9	3734.031781147541
161	10	4117.171152747253
161	11	4195.763296610169
161	12	3833.236831818182
161	13	6462.966349056604
161	14	6651.5005
161	15	3637.346566990291
161	16	3921.325833333334
161	17	3817.355051724138
161	18	4003.1763
162	1	934.7699644243208
162	2	916.3645806888763
162	3	897.3953
162	4	915.2484282377919
162	5	897.3952999999999
162	6	908.1793854700854
162	7	900.4823245662101
162	8	909.2598044507043
163	1	5924.1826
163	2	3305.2644000000005
163	3	5948.225822222223
163	4	5961.634542307692
163	5	3305.2644
163	6	7871.6836
163	7	5860.585076470588
163	8	3305.2644
163	9	5924.1826
163	10	7851.606270103093
163	11	5924.1826
163	12	7847.4925379912665
163	13	7827.717304761905
163	14	5915.145505494506
163	15	5081.8454155555555
163	16	3305.2644
163	17	6140.5716
163	18	3341.436398657718
163	19	5067.652197718631
163	20	3343.3267432203393
163	21	5063.446659786477
163	22	5070.86825404157
163	23	5128.665839411765
163	24	5124.220878571428
163	25	7871.683600000001
163	26	3880.7160787096773
163	27	5101.807
163	28	7871.6836
163	29	7839.28738245614
163	30	7871.6836
163	31	7824.7301823529415
163	32	3316.152536969697
163	33	7794.554847524752
163	34	5101.807
163	35	3323.6815462728555
163	36	3305.2644
163	37	5101.807
166	1	2249.256066666667
166	2	2167.68601300813
166	3	2077.7498
166	4	2077.7498
166	5	2281.8688835820894
166	6	2077.7498
166	7	2077.7498
166	8	2077.7498
166	9	2158.8548376963354
166	10	2077.7498
166	11	2077.7498
166	12	2077.7498
166	13	2286.469690566038
166	14	2077.7498
167	1	30309.635
167	2	30309.635
167	3	30309.634999999995
167	4	30309.635
167	5	30309.635
169	1	46601.95012631579
169	2	60987.562
169	3	48787.359146919436
169	4	56582.61895043732
169	5	54984.556760145366
169	6	47086.97518237082
169	7	67290.82319444444
169	8	65324.80792819149
169	9	46983.77122719734
169	10	55944.778449777776
169	11	47952.775684729066
169	12	114883.55
169	13	78723.80546798029
169	14	60939.40768163265
169	15	61813.26409825328
169	16	54144.993194842406
169	17	55033.30095260664
169	18	64586.81307926829
169	19	49383.16
170	1	35982.754
170	2	35982.754
170	3	35982.754
170	4	35982.754
170	5	35982.754
170	6	35982.754
170	7	35982.754
170	8	35982.754
170	9	35908.107245104235
170	10	35345.28505
170	11	35982.754
171	1	4743.744275129534
171	2	3932.4879254648877
171	3	4706.083288439307
171	4	4584.446090909091
171	5	4055.3836897196265
171	6	4960.730462182204
171	7	4638.816745542427
171	8	5599.513232744341
172	2	14385.969
172	8	14385.969
172	9	14385.969
172	11	14385.969
172	13	14385.969
172	14	14385.969
173	1	4714.925
173	2	4714.925
174	1	9333.219
174	2	10888.869461538463
174	3	9481.321360655738
174	4	36438.00661403509
174	5	6017.541191304348
174	6	5698.3706
174	7	9997.9735
174	8	21463.327206896553
174	9	11004.904755555555
174	10	9718.968102564102
174	11	28044.01309375
174	12	27497.172257142855
174	13	7589.756488188977
175	1	2750.8074
175	2	2750.8074
175	3	2750.8074
175	4	2750.8074
175	5	2750.8074
175	6	2750.8074
175	7	2750.8074
175	8	2750.8074
175	9	2750.8074
175	10	2750.8074
175	11	2750.8074
175	12	2750.8074
175	13	2750.8074
175	14	2750.8074
175	15	2750.8074
175	16	2750.8074
175	17	2750.8074
175	18	2750.8074
175	19	2750.8074
175	20	2750.8074
175	21	2750.8074
175	21	2750.8074
175	22	2760.8309798134014
177	1	7286.32994
177	2	10378.285114344686
177	3	10258.876227027027
177	4	9563.813539877301
177	5	17732.742
177	6	10725.089
177	7	5879.0317
177	8	7938.6055
177	9	12220.711785340314
177	10	8174.533000000001
177	11	7117.882034632034
177	12	6379.421540983606
177	13	7498.6357
177	14	9078.577914691941
177	15	8901.375434782609
177	16	5623.9766
177	17	9623.158871106338
177	18	6472.036
178	1	5795.171991503268
178	2	11043.539027842226
178	3	3894.2523228346454
178	4	16193.93326970091
178	5	5620.285451992409
178	6	6224.89261
178	7	18467.342
178	8	8132.907221173763
178	9	4566.698025977012
178	10	5785.033445283019
178	11	14381.640888446214
178	12	8425.599489325843
178	13	9605.388315488215
178	14	7970.74043154762
178	15	18467.342
178	16	18325.06894764398
178	17	7238.599575028377
178	18	10696.587386860583
178	19	25619.050683505156
178	20	10908.484885263159
178	21	7790.476130805687
178	22	5640.625115706215
178	23	5751.282026821192
178	24	15608.584579274611
178	25	7612.627036363636
178	26	7221.936478149922
179	1	4983.957
179	2	4612.5044
179	3	4612.5044
179	4	6762.2476
179	5	2715.9539
179	6	6762.2476
179	7	4983.957
179	8	6762.2476
179	9	4612.5044
179	10	6762.2476
179	11	4983.957
179	12	6762.2476
179	13	4983.957
179	14	4288.1406
179	15	6088.227
179	16	4612.5044
179	17	6762.2476
179	18	4983.957
179	19	2715.9539
179	20	2779.1772390625
179	21	4612.5044
179	22	6762.2476
179	23	2715.9539
179	24	6762.2476
179	25	5990.040469090909
179	26	4612.5044
179	27	4612.5044
179	28	4612.5044
179	29	4612.5044
179	30	4612.5044
179	31	4288.1406
179	32	6762.2476
179	33	4983.957
179	34	4983.957
179	35	4983.957
179	36	6762.2476
179	37	4983.957
179	38	4983.957
179	39	4983.957
179	40	6762.2476
179	41	4612.5044
179	42	4612.5044
179	43	4288.1406
179	44	4612.5044
179	45	6762.2476
179	46	2715.9539
179	47	14887.258114285713
179	48	4612.5044
179	49	4612.5044
179	50	4983.957
179	51	6748.3502680412375
179	52	6099.848044827587
179	53	4612.5044
179	54	4288.1406
179	55	6762.2476
179	56	5086.550688461538
179	57	6762.2476
179	58	6762.247600000001
179	59	6762.2476
179	60	6762.247600000001
179	61	4983.957
179	62	6724.075017924528
179	63	5124.348363157895
179	64	6762.2476
179	65	6762.2476
179	66	4288.1406
179	67	4612.5044
179	68	6088.227
179	69	2715.9539
179	70	4612.5044
179	71	4288.1406
179	72	4612.5044
179	73	4612.5044
179	74	4612.5044
179	75	4612.5044
179	76	6762.2476
179	77	5348.489676923077
179	78	6719.907347619047
179	79	4612.5044
179	80	4612.5044
179	81	4612.5044
181	1	17363.74302915452
181	2	19130.56043661972
181	3	26073.224918871256
181	4	21528.4888115942
181	5	21114.76792086331
181	6	28255.39062921348
181	7	21395.549609170306
181	8	23272.071461832064
181	9	40269.7733092006
181	10	20163.058722891565
181	11	18752.66635645933
181	12	22969.875928176793
181	13	26409.361249999998
181	14	16989.26687850467
181	15	19193.764309012873
181	16	23107.009478070173
182	1	26193.832
182	2	22593.88561363636
182	3	26690.064
182	4	26193.832
182	5	21643.998
182	6	21643.998000000003
182	7	23191.963
182	8	23191.963
182	9	27795.197
182	10	23047.966255813953
182	11	23191.963
182	12	30103.057068181817
182	13	26690.064
182	14	26193.832
182	15	21643.998
182	16	24963.06571
182	17	29549.750153846155
182	18	21643.998
182	19	21643.998
182	20	22634.6956
183	1	34887.094
183	2	34887.094
183	3	34887.094
183	4	34887.094
183	5	34887.094
183	6	34887.094
183	7	34887.094
183	9	34887.094
183	10	34887.094
183	11	34887.094
183	12	34887.094
183	13	34887.094
183	14	34887.094
183	15	34887.094
183	16	34887.094
183	18	34887.094
183	20	34887.094
183	22	34887.094
183	23	34887.094
183	24	34887.094
183	25	34887.094
183	26	34887.094
183	27	34887.094
183	28	34887.094
183	29	34887.094
183	30	34887.094
183	31	34887.094
183	32	34887.094
183	33	34887.094
183	34	34887.094
183	35	34887.094
183	36	34887.094
183	37	34887.094
183	38	34887.094
183	39	34887.094
183	41	34887.094
183	42	34887.094
183	43	34887.094
183	44	34887.094
183	47	34887.094
183	49	34887.094
183	50	34887.094
183	51	34887.094
183	52	34887.094
183	53	34887.094
183	55	34887.094
183	56	34887.094
183	57	34887.094
183	58	34887.094
183	59	34887.094
183	60	34887.094
183	62	34887.094
183	63	34887.094
183	64	34887.094
183	65	34887.094
183	66	34887.094
183	67	34887.094
183	68	34887.094
183	69	34887.094
183	70	34887.094
183	72	34887.094
183	74	34887.094
183	75	34887.094
183	76	34887.094
183	77	34887.094
183	78	34887.094
184	1	135321.69
184	2	135321.69
184	3	135321.69
184	4	127590.98845454546
184	5	131964.9380131579
184	6	135321.69
184	7	135321.69
185	1	5993.1533
185	2	5993.1533
185	3	6256.9631636986305
185	4	6032.349116391555
185	5	5999.2036397435895
185	6	6248.905226294821
185	7	5911.910464738854
185	8	6146.815012466667
185	9	6048.373715913979
185	10	5993.1533
185	11	5941.619250392157
185	12	5993.1533
186	1	27267.729999999996
186	2	27267.73
186	3	27267.73
186	4	27267.729999999996
187	1	20414.989999999998
187	2	21195.214435114503
187	3	23071.623
187	4	15539.884
187	5	19515.916
187	6	15887.531
187	7	10482.547
187	8	25364.637000000002
187	9	16939.143
187	10	53562.54
187	11	13635.90479
187	12	12599.93078313253
187	13	16681.426
187	14	23847.828
187	15	25186.723
187	16	15334.61951612903
187	17	14095.537
187	18	16613.846
187	19	15953.841018421052
187	20	10669.739999999998
187	21	21918.348
187	22	15462.357999999998
187	23	19601.074
187	24	16057.923
187	25	13911.44
187	26	31030.889
187	27	13381.00327909091
187	28	13765.929
187	29	15925.265
187	30	12449.849
187	31	12359.335000000001
187	32	20941.764
187	33	15571.62
187	34	14292.338000000002
187	35	22898.32
187	36	12352.569
187	37	12377.528
187	38	27221.291
187	39	15172.909073381294
187	40	15741.358
187	41	10023.92
187	42	12962.783
188	1	8916.448706060606
188	2	111887.26747795177
188	3	16775.00603465765
188	4	23171.6789566199
188	5	11556.048868090453
188	6	14414.24260696864
188	7	19476.677926499033
188	8	8745.616450920244
188	9	10891.390569829578
188	10	23090.602426829268
188	11	14352.875672849916
188	12	63801.94160350776
188	13	9488.9351521164
188	14	25452.268
188	15	7753.609017789073
188	16	1941.4896992343934
188	17	5746.326980392157
188	18	17215.94411566915
188	19	7945.096328
188	20	6992.933093684211
188	21	15984.913593406594
188	22	6625.600036
188	23	14071.00437948718
188	24	24374.773777075636
188	25	7141.655234583333
188	26	15414.569310466917
188	27	18352.828576393957
188	28	20184.65535639985
188	29	13616.354256335615
188	30	189003.3633489631
188	31	9712.628483364486
188	32	30548.05550550144
188	33	10697.467321804512
188	34	14620.30060156986
188	35	104362.40335526464
188	36	11438.865139892903
188	37	13028.52612006861
188	38	25133.92483941236
188	39	16356.517602941176
188	40	28605.069208193767
188	41	9178.565885245902
188	42	9677.027493307838
188	43	42312.207
188	44	40969.86831138976
188	45	22774.26178185548
188	46	23529.605910066617
188	47	14979.464471583653
188	48	7921.716106194691
188	49	15372.902255267423
188	50	14584.17103758983
188	51	15266.786451257321
188	52	10105.99988961039
188	53	17258.112730523626
188	54	8835.285289759038
188	55	18515.693085228828
188	56	18314.486417290416
188	57	9733.198748310811
188	58	11379.405393187066
188	59	11580.761036942677
188	60	76321.62695535128
188	61	30971.41494319418
188	62	16564.648676356588
188	63	11318.787833775184
188	64	11718.66398493976
188	65	8818.049296633304
188	66	18560.441
188	66	20172.061097002595
188	67	9852.39791411043
188	68	20081.327492231638
188	69	20936.426707037408
188	70	11915.126770916335
188	71	7831.7566373058635
188	72	12683.657539788535
188	73	186932.66793119532
188	74	13498.334927846674
188	75	10548.03953263889
188	76	11769.722951986756
188	77	12887.915369458127
188	78	16195.585645151785
188	79	10925.86571443625
188	80	189204.41754932472
188	81	14096.24029591837
188	82	14280.633772870664
188	83	11304.185978796666
189	1	1656.868745945946
189	2	1655.1754
189	3	1654.7468342342343
189	4	1655.1754
189	5	1655.1754
193	3	22934.46
193	6	22934.46
193	7	22934.46
194	3	10343.564
194	4	10343.564
194	5	10343.564
194	6	10343.564
194	8	10343.564
194	9	10343.564
194	10	10343.564
195	1	39424.92
195	2	39424.92
196	1	10379.087
196	2	10379.087
196	3	10379.087
196	4	10379.087
197	1	5574.068
197	2	5574.068
197	3	5574.068
197	4	5574.068
197	5	5574.068
197	6	5574.068
197	7	5574.068
197	8	5574.068
197	9	5574.068
197	10	5574.068
197	11	5574.068
198	2	52841.957
199	1	3043.8691
199	2	3043.8691
200	1	50283.973
200	2	50283.973
200	3	50099.76373015873
200	4	49897.94307160963
200	5	50283.973
200	6	50283.973
200	7	50283.973
200	8	50270.57964756694
200	9	50283.973
200	10	48180.27442211055
200	11	50283.973
200	12	50155.832192837464
200	13	50283.973
201	1	2287.6685
201	2	2287.6685
201	3	2287.6685
201	4	2287.656867487685
201	5	2287.6685
201	6	2287.6685
201	7	2287.6685
201	8	2287.6685
201	8	2287.6685
201	9	2287.6685
201	10	2287.6685
201	11	2293.4984750000003
201	12	2286.2586308139535
201	13	2287.6685
201	14	2248.497268539326
202	1	3540.3673999999996
202	2	11603.966807017545
202	3	13756.727611940298
202	4	20732.707
202	5	7854.5674
202	6	6802.568
202	7	17415.881959459457
202	8	11118.389
202	9	10347.0625
202	10	13228.223
202	11	13877.716
202	12	9178.589
202	13	10471.797
202	14	9922.078
202	15	12310.531
202	16	8240.22
202	17	10855.092
202	18	16777.72875862069
202	19	16911.65
202	20	15136.035036363637
202	21	11580.466224137932
202	22	8339.556
202	23	10725.793
202	24	18873.342075
202	25	10661.723
203	7	25667.555
204	1	1493.1268478494621
204	2	1496.9442
204	3	1496.9442000000001
204	4	1496.9442
205	1	80191.54
205	2	80191.54
205	3	80191.54
205	4	80191.54
205	5	80191.54
207	1	24382.336
207	2	20546.261976331363
207	3	64563.81694444445
207	4	21824.037890756303
207	5	23090.34287735849
207	6	15723.189
207	7	24530.45305
207	8	30990.635
208	1	24295.402285714285
208	2	27560.398
208	3	27224.29529787234
208	4	21846.656
208	5	22245.780625
208	6	32097.781
208	7	40768.42380952381
208	8	24367.426
208	9	19157.838
208	10	25990.549871794872
208	11	24871.578214285713
208	12	19830.045
209	1	2057.5557
209	2	2057.5557
209	3	2057.5557
209	4	2057.5557
209	5	2057.5557
209	6	2057.5557
209	7	2057.5557
209	8	2057.5557
209	9	2057.5557
209	10	2068.059513636363
210	1	395.8553113846154
210	2	381.987992909699
210	3	378.13596
210	4	378.13596
210	5	378.13596
210	6	390.0712744041451
210	7	388.20664809160303
210	8	378.13596000000007
210	9	378.13596
210	10	378.13596
210	11	378.13596
210	12	378.13596
210	13	378.13596
210	14	378.13596
210	15	378.13596
210	16	378.13596
210	17	409.41827170370374
210	18	385.1803504587156
211	1	11500.237694277108
211	2	11098.644137826845
211	3	14303.97416877637
211	4	9703.25666505246
211	5	14284.263751775701
211	6	14283.709271341464
211	7	14301.050158357772
211	8	11612.875549560351
211	9	11533.3545
213	1	33440.534222222224
213	2	35394.955916666666
213	3	41227.10237288136
213	4	34212.315714285716
213	5	41545.56
213	6	29098.78557633588
213	7	36499.965
213	8	29685.91886394558
213	9	43956.17805338078
213	10	39518.832
213	11	29702.5396
213	12	28139.12
213	13	28807.475773913044
213	14	36516.92492696629
213	15	41545.56
213	16	37317.886600000005
213	17	39518.832
214	1	3914.950743772102
214	2	3717.0506781862746
214	3	3924.1698301038064
214	4	3927.4883
214	5	3927.4882999999995
214	6	3927.4883
214	7	3924.8878721258134
214	8	3927.4883
214	9	3920.857176256158
214	10	3909.7323710991377
215	1	24673.860569649805
215	2	36177.13884239131
215	3	31961.91
215	4	26200.838175979985
215	5	31020.88448102981
215	6	38402.40758185404
215	7	27183.912
215	8	42956.887
215	9	41495.11
215	10	29759.908108571428
215	11	22893.933204472843
215	12	28751.608885106383
215	13	34629.06
215	14	29011.626999999997
215	15	36397.24
215	16	45205.85145945946
215	17	30500.938
215	18	28106.416
217	1	8555.604782692308
217	2	8646.131223529412
217	3	7660.5947
217	4	8573.154
217	5	16234.84471111111
217	6	9697.512
217	7	17353.973
217	8	9697.512
217	9	6487.334499999999
217	10	16850.365270000002
217	11	8364.672
217	12	7333.382857142858
217	13	6487.334499999999
217	14	9087.67
217	15	6487.3345
217	16	8364.672
217	17	9697.512
217	18	7687.835276119402
217	19	6487.3345
217	20	8364.672
217	21	8647.0
217	22	9087.67
217	23	7357.344613513513
217	24	8575.461687500001
217	25	6487.3345
218	1	3927.4883
218	2	3924.378579507134
218	3	3927.4883
218	4	3927.4883
218	5	3927.4883000000004
218	6	3927.4883
218	7	3927.4883
218	8	3927.4883000000004
218	9	3927.4882999999995
218	10	3929.90432808642
